id,pop
1000000US170317307001008,37
1000000US170317307001009,71
1000000US170317307001010,46
1000000US170317307001011,61
1000000US170317307001012,54
1000000US170317307001013,48
1000000US170317307001014,4
1000000US170317307001015,0
1000000US170317307001016,45
1000000US170317307001017,50
1000000US170317307001018,52
1000000US170317307001019,54
1000000US170317307001020,60
1000000US170317307001021,57
1000000US170317307001022,54
1000000US170317307001023,33
1000000US170317307001024,44
1000000US170317307001025,37
1000000US170317307001026,0
1000000US170317307001027,0
1000000US170317307002000,22
1000000US170317307002001,58
1000000US170317307002002,35
1000000US170317307002003,0
1000000US170317307002004,37
1000000US170317307002005,72
1000000US170317307002006,15
1000000US170317307002007,22
1000000US170317307002008,44
1000000US170317307002009,42
1000000US170317307002010,20
1000000US170317307002011,46
1000000US170317307002012,45
1000000US170317307002013,0
1000000US170317307002014,0
1000000US170317307002015,8
1000000US170317307002016,0
1000000US170317307002017,0
1000000US170317307002018,0
1000000US170317307002019,0
1000000US170317307002020,7
1000000US170317307002021,10
1000000US170317307002022,0
1000000US170317307002023,0
1000000US170317307002024,0
1000000US170317307002025,0
1000000US170317307002026,67
1000000US170317307002027,105
1000000US170317307002028,45
1000000US170317307002029,67
1000000US170317307002030,51
1000000US170317307002031,35
1000000US170317307002032,0
1000000US170317307002033,116
1000000US170317307002034,81
1000000US170317307002035,64
1000000US170317307002036,54
1000000US170317307002037,89
1000000US170317307002038,0
1000000US170317307002039,9
1000000US170317307002040,0
1000000US170317307002041,0
1000000US170317307002042,89
1000000US170317401001000,18
1000000US170317401001001,29
1000000US170317401001002,19
1000000US170317401001003,0
1000000US170317401001004,11
1000000US170317401001005,17
1000000US170317401001006,9
1000000US170317401001007,10
1000000US170317401001008,1
1000000US170317401001009,32
1000000US170317401001010,35
1000000US170317401001011,34
1000000US170317401001012,41
1000000US170317401001013,21
1000000US170317401001014,30
1000000US170317401001015,29
1000000US170317401001016,30
1000000US170317401001017,35
1000000US170317401001018,35
1000000US170317401001019,38
1000000US170317401001020,37
1000000US170317401001021,45
1000000US170317401001022,34
1000000US170317401001023,19
1000000US170317401002000,43
1000000US170317401002001,31
1000000US170317401002002,41
1000000US170317401002003,38
1000000US170317401002004,40
1000000US170317401002005,45
1000000US170317401002006,36
1000000US170317401002007,37
1000000US170317401002008,45
1000000US170317401002009,25
1000000US170317401002010,28
1000000US170317401002011,28
1000000US170317401002012,37
1000000US170317401002013,35
1000000US170317401002014,35
1000000US170317401002015,31
1000000US170317401002016,19
1000000US170317401002017,12
1000000US170317401002018,11
1000000US170317401002019,4
1000000US170317401003000,0
1000000US170317401003001,24
1000000US170317401003002,16
1000000US170317401003003,34
1000000US170317401003004,54
1000000US170317401003005,41
1000000US170317401003006,45
1000000US170317401003007,39
1000000US170317401003008,50
1000000US170317401003009,21
1000000US170317401003010,42
1000000US170317401003011,73
1000000US170317401003012,47
1000000US170317401003013,40
1000000US170317401003014,98
1000000US170317401003015,70
1000000US170317401004000,65
1000000US170317401004001,82
1000000US170317401004002,165
1000000US170317401004003,83
1000000US170317401004004,30
1000000US170317401004005,0
1000000US170317401004006,3
1000000US170317401004007,0
1000000US170317401004008,0
1000000US170317401004009,22
1000000US170317401004010,42
1000000US170317401004011,0
1000000US170317401004012,28
1000000US170317401004013,31
1000000US170317401004014,32
1000000US170317401004015,45
1000000US170317401004016,30
1000000US170317401004017,33
1000000US170317401004018,32
1000000US170317401004019,3
1000000US170317401004020,14
1000000US170317401004021,46
1000000US170317401004022,37
1000000US170317401004023,40
1000000US170317401004024,24
1000000US170317401004025,24
1000000US170317401004026,45
1000000US170317401004027,42
1000000US170317401004028,35
1000000US170317401004029,44
1000000US170317401004030,47
1000000US170317402001000,796
1000000US170317402001001,83
1000000US170317402001002,148
1000000US170317402001003,182
1000000US170317402001004,0
1000000US170317402001005,65
1000000US170317402001006,21
1000000US170317402001007,88
1000000US170317402001008,68
1000000US170317402001009,63
1000000US170317402001010,68
1000000US170317402001011,167
1000000US170317402001012,113
1000000US170317402001013,9
1000000US170317402001014,55
1000000US170317402001015,201
1000000US170317402001016,158
1000000US170317402001017,129
1000000US170317402002000,199
1000000US170317402002001,178
1000000US170317402002002,167
1000000US170317402002003,176
1000000US170317402002004,70
1000000US170317402002005,93
1000000US170317402002006,30
1000000US170317402002007,83
1000000US170317402002008,22
1000000US170317402002009,19
1000000US170317402002010,124
1000000US170317402002011,176
1000000US170317402003000,42
1000000US170317402003001,40
1000000US170317402003002,29
1000000US170317402003003,16
1000000US170317402003004,19
1000000US170317402003005,27
1000000US170317402003006,28
1000000US170317402003007,24
1000000US170317402003008,20
1000000US170317402003009,14
1000000US170317402003010,17
1000000US170317402003011,124
1000000US170317402003012,135
1000000US170317402003013,122
1000000US170317402003014,115
1000000US170317402003015,220
1000000US170317402003016,41
1000000US170317402003017,83
1000000US170317402003018,45
1000000US170317402003019,16
1000000US170317402003020,14
1000000US170317402003021,38
1000000US170317402003022,45
1000000US170317402004000,35
1000000US170317402004001,71
1000000US170317402004002,71
1000000US170317402004003,91
1000000US170317402004004,80
1000000US170317402004005,177
1000000US170317402004006,190
1000000US170317402004007,155
1000000US170317402004008,92
1000000US170317402004009,167
1000000US170317402004010,21
1000000US170317402004011,28
1000000US170317402004012,74
1000000US170317402004013,84
1000000US170317402004014,60
1000000US170317402004015,36
1000000US170317402004016,90
1000000US170317403001000,43
1000000US170317403001001,36
1000000US170317403001002,38
1000000US170317403001003,32
1000000US170317403001004,48
1000000US170317403001005,42
1000000US170317403001006,31
1000000US170317403001007,39
1000000US170317403001008,35
1000000US170317403001009,0
1000000US170317403001010,18
1000000US170317403001011,34
1000000US170317403001012,18
1000000US170317403001013,24
1000000US170317403001014,53
1000000US170317403001015,38
1000000US170317403001016,47
1000000US170317403001017,33
1000000US170317403001018,47
1000000US170317403001019,93
1000000US170317403001020,95
1000000US170317403001021,4
1000000US170317403001022,51
1000000US170317403001023,44
1000000US170317403002000,37
1000000US170317403002001,46
1000000US170317403002002,40
1000000US170317403002003,186
1000000US170317403002004,17
1000000US170317403002005,136
1000000US170317403002006,28
1000000US170317403002007,24
1000000US170317403002008,191
1000000US170317403002009,0
1000000US170317403002010,38
1000000US170317403002011,31
1000000US170317403002012,35
1000000US170317403002013,41
1000000US170317403002014,32
1000000US170317403002015,37
1000000US170317403002016,36
1000000US170317403002017,25
1000000US170317403002018,3
1000000US170317403002019,15
1000000US170317403002020,37
1000000US170317403002021,31
1000000US170317403002022,35
1000000US170317403002023,34
1000000US170317403002024,0
1000000US170317403002025,0
1000000US170317403002026,0
1000000US170317403002027,5
1000000US170317403002028,14
1000000US170317403002029,17
1000000US170317403003000,35
1000000US170317403003001,37
1000000US170317403003002,47
1000000US170317403003003,46
1000000US170317403003004,43
1000000US170317403003005,40
1000000US170317403003006,49
1000000US170317403003007,49
1000000US170317403003008,43
1000000US170317403003009,36
1000000US170317403003010,43
1000000US170317403003011,34
1000000US170317403003012,27
1000000US170317403003013,36
1000000US170317403003014,25
1000000US170317403003015,38
1000000US170317403003016,40
1000000US170317403003017,18
1000000US170317403003018,37
1000000US170317403003019,24
1000000US170317403003020,0
1000000US170317403003021,4
1000000US170317403003022,21
1000000US170317403003023,51
1000000US170317403004000,74
1000000US170317403004001,38
1000000US170317403004002,49
1000000US170317403004003,36
1000000US170317403004004,49
1000000US170317403004005,197
1000000US170317403004006,39
1000000US170317403004007,58
1000000US170317403004008,21
1000000US170317403004009,51
1000000US170317403004010,93
1000000US170317403004011,63
1000000US170317403004012,43
1000000US170317403005000,52
1000000US170317403005001,35
1000000US170317403005002,38
1000000US170317403005003,41
1000000US170317403005004,211
1000000US170317403005005,38
1000000US170317403005006,280
1000000US170317403005007,53
1000000US170317403005008,49
1000000US170317403005009,54
1000000US170317403005010,32
1000000US170317403005011,46
1000000US170317403005012,36
1000000US170317404001000,90
1000000US170317404001001,80
1000000US170317404001002,9
1000000US170317404001003,12
1000000US170317404001004,47
1000000US170317404001005,0
1000000US170317404001006,43
1000000US170317404001007,2
1000000US170317404001008,22
1000000US170317404001009,21
1000000US170317404001010,19
1000000US170317404001011,50
1000000US170317404001012,42
1000000US170317404001013,49
1000000US170317404001014,24
1000000US170317404001015,23
1000000US170317404001016,21
1000000US170317404001017,30
1000000US170317404001018,52
1000000US170317404001019,67
1000000US170317404001020,67
1000000US170317404001021,34
1000000US170317404001022,37
1000000US170317404001023,43
1000000US170317404002000,158
1000000US170317404002001,15
1000000US170317404002002,115
1000000US170317404002003,186
1000000US170317404002004,156
1000000US170317404002005,155
1000000US170317404002006,183
1000000US170317404003000,14
1000000US170317404003001,23
1000000US170317404003002,14
1000000US170317404003003,17
1000000US170317404003004,33
1000000US170317404003005,31
1000000US170317404003006,47
1000000US170317404003007,48
1000000US170317404003008,83
1000000US170317404003009,144
1000000US170317404003010,83
1000000US170317404003011,192
1000000US170317404003012,540(r41632)
1000000US170317404003014,70(r41633)
1000000US170317404003017,146
1000000US170317404003018,176
1000000US170317404003019,70
1000000US170317404003020,51
1000000US170317404003021,50
1000000US170317404003022,58
1000000US170317404003023,209
1000000US170317404003024,76
1000000US170317404003025,0
1000000US170317404004000,35
1000000US170317404004001,37
1000000US170317404004002,12
1000000US170317404004003,6
1000000US170317404004004,38
1000000US170317404004005,52
1000000US170317404004006,84
1000000US170317404004007,4
1000000US170317404004008,24
1000000US170317404004009,21
1000000US170317404004010,33
1000000US170317404004011,27
1000000US170317404004012,18
1000000US170317404004013,35
1000000US170317404004014,40
1000000US170317404004015,97
1000000US170317404004016,33
1000000US170317404004017,85
1000000US170317404004018,19
1000000US170317404004019,19
1000000US170317404004020,39
1000000US170317501001000,0
1000000US170317501001001,35
1000000US170317501001002,191
1000000US170317501001003,82
1000000US170317501001004,120
1000000US170317501001005,147
1000000US170317501001006,81
1000000US170317501001007,105
1000000US170317501001008,79
1000000US170317501001009,29
1000000US170317501001010,35
1000000US170317501001011,0
1000000US170317501001012,5
1000000US170317501001013,30
1000000US170317501001014,28
1000000US170317501001015,27
1000000US170317501001016,17
1000000US170317501001017,10
1000000US170317501001018,23
1000000US170317501001019,15
1000000US170317501002000,78
1000000US170317501002001,26
1000000US170317501002002,54
1000000US170317501002003,46
1000000US170317501002004,57
1000000US170317501002005,67
1000000US170317501002006,87
1000000US170317501002007,74
1000000US170317501002008,108
1000000US170317501002009,73
1000000US170317501002010,60
1000000US170317501002011,36
1000000US170317501002012,22
1000000US170317501002013,29
1000000US170317501002014,36
1000000US170317501003000,0
1000000US170317501003001,0
1000000US170317501003002,22
1000000US170317501003003,21
1000000US170317501003004,22
1000000US170317501003005,46
1000000US170317501003006,50
1000000US170317501003007,5
1000000US170317501003008,2
1000000US170317501003009,35
1000000US170317501003010,36
1000000US170317501003011,75
1000000US170317501003012,24
1000000US170317501003013,28
1000000US170317501003014,74
1000000US170317501003015,0
1000000US170317501003016,0
1000000US170317501003017,0
1000000US170317501003018,0
1000000US170317501003019,0
1000000US170317501003020,3
1000000US170317501003021,0
1000000US170317501003022,29
1000000US170317501003023,10
1000000US170317501003024,30
1000000US170317501003025,45
1000000US170317501003026,33
1000000US170317501003027,35
1000000US170317501003028,51
1000000US170317501003029,32
1000000US170317501003030,94
1000000US170317501003031,1
1000000US170317501003032,0
1000000US170317501003033,0
1000000US170317501003034,58
1000000US170317501003035,0
1000000US170317501004000,53
1000000US170317501004001,28
1000000US170317501004002,75
1000000US170317501004003,52
1000000US170317501004004,67
1000000US170317501004005,0
1000000US170317501004006,0
1000000US170317501004007,297
1000000US170317501004008,0
1000000US170317501004009,77
1000000US170317501004010,48
1000000US170317501004011,0
1000000US170317501004012,41
1000000US170317501004013,26
1000000US170317501004014,66
1000000US170317501004015,41
1000000US170317501004016,35
1000000US170317501004017,8
1000000US170317501004018,73
1000000US170317501004019,10
1000000US170317501004020,0
1000000US170317501004021,10
1000000US170317501004022,19
1000000US170317501004023,11
1000000US170317501004024,9
1000000US170317501004025,5
1000000US170317501004026,46
1000000US170317501004027,42
1000000US170317501004028,26
1000000US170317501004029,49
1000000US170317501004030,47
1000000US170317501004031,37
1000000US170317501004032,46
1000000US170317501004033,30
1000000US170317501004034,0
1000000US170317501004035,0
1000000US170317501004036,0
1000000US170317502001000,52
1000000US170317502001001,26
1000000US170317502001002,62
1000000US170317502001003,20
1000000US170317502001004,138
1000000US170317502001005,11
1000000US170317502001006,76
1000000US170317502001007,34
1000000US170317502001008,54
1000000US170317502001009,37
1000000US170317502001010,15
1000000US170317502001011,21
1000000US170317502001012,34
1000000US170317502001013,45
1000000US170317502001014,27
1000000US170317502001015,17
1000000US170317502001016,0
1000000US170317502001017,0
1000000US170317502001018,75
1000000US170317502001019,16
1000000US170317502001020,1
1000000US170317502002000,47
1000000US170317502002001,1
1000000US170317502002002,97
1000000US170317502002003,0
1000000US170317502002004,83
1000000US170317502002005,192
1000000US170317502002006,12
1000000US170317502002007,73
1000000US170317502002008,82
1000000US170317502002009,15
1000000US170317502002010,18
1000000US170317502002011,0
1000000US170317502002012,0
1000000US170317502002013,99
1000000US170317502002014,59
1000000US170317502002015,7
1000000US170317502002016,0
1000000US170317502002017,0
1000000US170317502002018,88
1000000US170317502002019,5
1000000US170317502003000,59
1000000US170317502003001,56
1000000US170317502003002,106
1000000US170317502003003,92
1000000US170317502003004,144
1000000US170317502003005,52
1000000US170317502003006,107
1000000US170317502003007,67
1000000US170317502003008,74
1000000US170317502004000,57
1000000US170317502004001,0
1000000US170317502004002,77
1000000US170317502004003,87
1000000US170317502004004,65
1000000US170317502004005,20
1000000US170317502004006,0
1000000US170317502004007,70
1000000US170317502004008,147
1000000US170317502004009,152
1000000US170317502004010,156
1000000US170317503001000,0
1000000US170317503001001,33
1000000US170317503001002,40
1000000US170317503001003,37
1000000US170317503001004,22
1000000US170317503001005,22
1000000US170317503001006,0
1000000US170317503001007,46
1000000US170317503001008,34
1000000US170317503001009,51
1000000US170317503001010,32
1000000US170317503001011,0
1000000US170317503001012,0
1000000US170317503001013,25
1000000US170317503001014,28
1000000US170317503001015,20
1000000US170317503001016,37
1000000US170317503001017,42
1000000US170317503001018,51
1000000US170317503001019,43
1000000US170317503001020,41
1000000US170317503001021,10
1000000US170317503001022,22
1000000US170317503001023,37
1000000US170317503001024,68
1000000US170317503002000,56
1000000US170317503002001,57
1000000US170317503002002,56
1000000US170317503002003,42
1000000US170317503002004,43
1000000US170317503002005,0
1000000US170317503002006,51
1000000US170317503002007,38
1000000US170317503002008,0
1000000US170317503002009,54
1000000US170317503002010,55
1000000US170317503002011,38
1000000US170317503002012,41
1000000US170317503002013,57
1000000US170317503002014,89
1000000US170317503002015,0
1000000US170317503002016,0
1000000US170317503002017,40
1000000US170317503002018,28
1000000US170317503002019,48
1000000US170317503002020,47
1000000US170317503002021,78
1000000US170317503003000,10
1000000US170317503003001,79
1000000US170317503003002,56
1000000US170317503003003,75
1000000US170317503003004,86
1000000US170317503003005,47
1000000US170317503003006,32
1000000US170317503003007,37
1000000US170317503003008,38
1000000US170317503003009,75
1000000US170317503003010,85
1000000US170317503003011,66
1000000US170317503003012,53
1000000US170317503003013,56
1000000US170317503003014,64
1000000US170317503003015,0
1000000US170317503003016,12
1000000US170317503003017,0
1000000US170317504001000,18
1000000US170317504001001,0
1000000US170317504001002,0
1000000US170317504001003,7
1000000US170317504001004,0
1000000US170317504001005,0
1000000US170317504001006,0
1000000US170317504001007,53
1000000US170317504001008,45
1000000US170317504001009,44
1000000US170317504001010,95
1000000US170317504001011,24
1000000US170317504001012,48
1000000US170317504001013,37
1000000US170317504001014,42
1000000US170317504001015,60
1000000US170317504001016,62
1000000US170317504001017,0
1000000US170317504001018,36
1000000US170317504001019,36
1000000US170317504001020,47
1000000US170317504001021,39
1000000US170317504001022,47
1000000US170317504001023,43
1000000US170317504001024,31
1000000US170317504001025,67
1000000US170317504001026,28
1000000US170317504001027,2
1000000US170317504001028,29
1000000US170317504001029,29
1000000US170317504001030,27
1000000US170317504001031,18
1000000US170317504001032,9
1000000US170317504001033,2
1000000US170317504001034,0
1000000US170317504001035,0
1000000US170317504001036,34
1000000US170317504001037,41
1000000US170317504001038,48
1000000US170317504001039,59
1000000US170317504001040,61
1000000US170317504001041,19
1000000US170317504001042,75
1000000US170317504001043,62
1000000US170317504001044,62
1000000US170317504001045,13
1000000US170317504002000,0
1000000US170317504002001,10
1000000US170317504002002,17
1000000US170317504002003,15
1000000US170317504002004,2
1000000US170317504002005,43
1000000US170317504002006,28
1000000US170317504002007,32
1000000US170317504002008,21
1000000US170317504002009,28
1000000US170317504002010,31
1000000US170317504002011,35
1000000US170317504002012,46
1000000US170317504002013,48
1000000US170317504002014,99
1000000US170317504002015,32
1000000US170317504002016,39
1000000US170317504002017,0
1000000US170317504002018,0
1000000US170317504002019,31
1000000US170317504002020,33
1000000US170317504002021,27
1000000US170317504002022,33
1000000US170317504002023,43
1000000US170317504002024,37
1000000US170317504002025,34
1000000US170317504002026,36
1000000US170317504002027,10
1000000US170317504002028,16
1000000US170317504002029,9
1000000US170317504003000,71
1000000US170317504003001,0
1000000US170317504003002,69
1000000US170317504003003,76
1000000US170317504003004,42
1000000US170317504003005,49
1000000US170317504003006,67
1000000US170317504003007,11
1000000US170317504003008,16
1000000US170317504003009,14
1000000US170317504003010,24
1000000US170317504003011,17
1000000US170317504003012,20
1000000US170317504003013,19
1000000US170317504003014,15
1000000US170317504003015,17
1000000US170317504003016,24
1000000US170317504003017,17
1000000US170317504003018,19
1000000US170317504003019,22
1000000US170317504003020,13
1000000US170317504003021,24
1000000US170317504003022,29
1000000US170317505001000,151
1000000US170317505001001,103
1000000US170317505001002,175
1000000US170317505001003,87
1000000US170317505001004,0
1000000US170317505001005,3
1000000US170317505001006,214
1000000US170317505001007,121
1000000US170317505001008,52
1000000US170317505001009,69
1000000US170317505001010,85
1000000US170317505001011,328
1000000US170317505001012,306
1000000US170317505001013,87
1000000US170317505001014,79
1000000US170317505001015,0
1000000US170317505001016,0
1000000US170317505002000,52
1000000US170317505002001,0
1000000US170317505002002,56
1000000US170317505002003,0
1000000US170317505002004,48
1000000US170317505002005,92
1000000US170317505002006,97
1000000US170317505002007,80
1000000US170317505002008,0
1000000US170317505002009,0
1000000US170317505002010,58
1000000US170317505002011,62
1000000US170317505002012,75
1000000US170317505002013,0
1000000US170317505002014,64
1000000US170317505002015,34
1000000US170317505003000,21
1000000US170317505003001,30
1000000US170317505003002,0
1000000US170317505003003,0
1000000US170317505003004,0
1000000US170317505003005,30
1000000US170317505003006,0
1000000US170317505003007,0
1000000US170317505003008,138
1000000US170317505003009,0
1000000US170317505003010,0
1000000US170317505003011,162
1000000US170317505003012,124
1000000US170317505003013,0
1000000US170317505003014,111
1000000US170317505003015,92
1000000US170317505003016,41
1000000US170317505003017,23
1000000US170317505003018,4
1000000US170317505003019,154
1000000US170317505003020,49
1000000US170317505003021,58
1000000US170317505003022,0
1000000US170317505003023,44
1000000US170317505003024,28
1000000US170317505003025,27
1000000US170317505003026,8
1000000US170317505003027,10
1000000US170317505003028,0
1000000US170317505003029,20
1000000US170317505003030,12
1000000US170317505003031,45
1000000US170317505003032,8
1000000US170317505003033,0
1000000US170317505003034,0
1000000US170317505003035,0
1000000US170317505003036,0
1000000US170317505003037,30
1000000US170317505003038,55
1000000US170317505003039,19
1000000US170317505003040,32
1000000US170317505003041,49
1000000US170317505003042,28
1000000US170317505003043,33
1000000US170317505003044,47
1000000US170317505003045,7
1000000US170317505003046,34
1000000US170317505003047,35
1000000US170317505003048,36
1000000US170317505003049,46
1000000US170317505003050,138
1000000US170317505003051,35
1000000US170317505003052,47
1000000US170317505003053,8
1000000US170317505003054,66
1000000US170317505003055,0
1000000US170317505003056,32
1000000US170317505004000,0
1000000US170317505004001,0
1000000US170317505004002,0
1000000US170317505004003,0
1000000US170317505004004,0
1000000US170317505004005,0
1000000US170317505004006,61
1000000US170317505004007,23
1000000US170317505004008,46
1000000US170317505004009,73
1000000US170317505004010,95
1000000US170317505004011,42
1000000US170317505004012,62
1000000US170317505004013,68
1000000US170317505004014,0
1000000US170317505004015,59
1000000US170317505004016,53
1000000US170317505004017,39
1000000US170317505004018,55
1000000US170317505004019,58
1000000US170317505004020,51
1000000US170317505004021,110
1000000US170317505004022,32
1000000US170317505004023,31
1000000US170317505004024,39
1000000US170317505004025,41
1000000US170317505004026,39
1000000US170317505004027,47
1000000US170317505004028,0
1000000US170317505004029,0
1000000US170317505004030,49
1000000US170317505004031,0
1000000US170317505004032,0
1000000US170317505004033,60
1000000US170317505004034,60
1000000US170317505004035,49
1000000US170317506001000,22
1000000US170317506001001,20
1000000US170317506001002,20
1000000US170317506001003,19
1000000US170317506001004,268
1000000US170317506001005,48
1000000US170317506001006,21
1000000US170317506001007,23
1000000US170317506001008,35
1000000US170317506001009,2
1000000US170317506001010,43
1000000US170317506001011,6
1000000US170317506001012,0
1000000US170317506001013,50
1000000US170317506001014,37
1000000US170317506001015,31
1000000US170317506001016,3
1000000US170317506001017,35
1000000US170317506001018,62
1000000US170317506001019,53
1000000US170317506001020,16
1000000US170317506001021,39
1000000US170317506001022,16
1000000US170317506001023,0
1000000US170317506001024,28
1000000US170317506001025,26
1000000US170317506001026,59
1000000US170317506001027,46
1000000US170317506001028,2
1000000US170317506001029,0
1000000US170317506001030,13
1000000US170317506001031,19
1000000US170317506001032,21
1000000US170317506001033,4
1000000US170317506001034,58
1000000US170317506001035,9
1000000US170317506002000,56
1000000US170317506002001,25
1000000US170317506002002,45
1000000US170317506002003,58
1000000US170317506002004,42
1000000US170317506002005,51
1000000US170317506002006,52
1000000US170317506002007,39
1000000US170317506002008,56
1000000US170317506002009,60
1000000US170317506002010,51
1000000US170317506002011,34
1000000US170317506002012,4
1000000US170317506002013,12
1000000US170317506002014,2
1000000US170317506002015,10
1000000US170317506002016,11
1000000US170317506002017,14
1000000US170317506002018,7
1000000US170317506002019,20
1000000US170317506002020,9
1000000US170317506002021,17
1000000US170317506002022,4
1000000US170317506002023,3
1000000US170317506002024,30
1000000US170317506002025,28
1000000US170317506002026,21
1000000US170317506002027,19
1000000US170317506002028,13
1000000US170317506002029,29
1000000US170317506003000,41
1000000US170317506003001,4
1000000US170317506003002,29
1000000US170317506003003,13
1000000US170317506003004,43
1000000US170317506003005,39
1000000US170317506003006,45
1000000US170317506003007,34
1000000US170317506003008,22
1000000US170317506003009,18
1000000US170317506003010,26
1000000US170317506003011,47
1000000US170317506003012,57
1000000US170317506003013,40
1000000US170317506003014,43
1000000US170317506003015,42
1000000US170317506003016,59
1000000US170317506003017,46
1000000US170317506003018,13
1000000US170317506003019,21
1000000US170317506003020,30
1000000US170317506003021,12
1000000US170317506003022,29
1000000US170317506003023,37
1000000US170317506003024,37
1000000US170317506003025,18
1000000US170317506004000,13
1000000US170317506004001,0
1000000US170317506004002,0
1000000US170317506004003,0
1000000US170317506004004,0
1000000US170317506004005,0
1000000US170317506004006,0
1000000US170317506004007,0
1000000US170317506004008,0
1000000US170317506004009,0
1000000US170317506004010,53
1000000US170317506004011,0
1000000US170317506004012,24
1000000US170317506004013,14
1000000US170317506004014,22
1000000US170317506004015,5
1000000US170317506004016,7
1000000US170317506004017,8
1000000US170317506004018,38
1000000US170317506004019,8
1000000US170317506004020,34
1000000US170317506004021,33
1000000US170317506004022,14
1000000US170317506004023,21
1000000US170317506004024,14
1000000US170317506004025,10
1000000US170317506004026,33
1000000US170317506004027,9
1000000US170317506004028,15
1000000US170317506004029,15
1000000US170317506004030,22
1000000US170317506004031,26
1000000US170317506004032,40
1000000US170317506004033,20
1000000US170317506004034,0
1000000US170317506004035,2
1000000US170317506004036,37
1000000US170317506004037,58
1000000US170317506004038,8
1000000US170317506004039,17
1000000US170317506004040,26
1000000US170317506004041,38
1000000US170317506004042,45
1000000US170317506004043,29
1000000US170317506004044,38
1000000US170317506004045,37
1000000US170317506004046,0
1000000US170317506004047,27
1000000US170317506004048,0
1000000US170317608011000,0
1000000US170317608011001,0
1000000US170317608011002,0
1000000US170317608011003,0
1000000US170317608011004,0
1000000US170317608011005,0
1000000US170317608011006,0
1000000US170317608011007,0
1000000US170317608011008,0
1000000US170317608011009,0
1000000US170317608011010,0
1000000US170317608011011,0
1000000US170317608011012,0
1000000US170317608011013,0
1000000US170317608011014,322
1000000US170317608011015,0
1000000US170317608011016,0
1000000US170317608011017,1590
1000000US170317608011018,352
1000000US170317608012000,0
1000000US170317608012001,0
1000000US170317608012002,0
1000000US170317608012003,0
1000000US170317608012004,0
1000000US170317608012005,0
1000000US170317608012006,234
1000000US170317608012007,0
1000000US170317608012008,253
1000000US170317608012009,305
1000000US170317608012010,147
1000000US170317608012011,157
1000000US170317608012012,2
1000000US170317608012013,380
1000000US170317608012014,305
1000000US170317608021000,0
1000000US170317608021001,0
1000000US170317608021002,0
1000000US170317608021003,18
1000000US170317608021004,27
1000000US170317608021005,29
1000000US170317608021006,44
1000000US170317608021007,40
1000000US170317608021008,104
1000000US170317608021009,0
1000000US170317608021010,40
1000000US170317608021011,51
1000000US170317608021012,61
1000000US170317608021013,77
1000000US170317608021014,30
1000000US170317608021015,37
1000000US170317608021016,78
1000000US170317608021017,61
1000000US170317608021018,51
1000000US170317608021019,59
1000000US170317608021020,327
1000000US170317608021021,113
1000000US170317608021022,35
1000000US170317608021023,107
1000000US170317608021024,275
1000000US170317608021025,96
1000000US170317608021026,60
1000000US170317608021027,37
1000000US170317608021028,0
1000000US170317608021029,0
1000000US170317608021030,56
1000000US170317608021031,93
1000000US170317608021032,112
1000000US170317608021033,56
1000000US170317608021034,42
1000000US170317608021035,0
1000000US170317608021036,0
1000000US170317608021037,0
1000000US170317608021038,0
1000000US170317608021039,0
1000000US170317608021040,0
1000000US170317608021041,0
1000000US170317608021042,0
1000000US170317608021043,0
1000000US170317608021044,0
1000000US170317608021045,4
1000000US170317608021046,0
1000000US170317608021047,0
1000000US170317608021048,0
1000000US170317608021049,0
1000000US170317608021050,0
1000000US170317608021051,56
1000000US170317608031000,170
1000000US170317608031001,651
1000000US170317608031002,123
1000000US170317608031003,202
1000000US170317608031004,124
1000000US170317608031005,126
1000000US170317608031006,122
1000000US170317608032000,0
1000000US170317608032001,193
1000000US170317608032002,185
1000000US170317608032003,149
1000000US170317608032004,160
1000000US170317608032005,141
1000000US170317608032006,134
1000000US170317608032007,145
1000000US170317608032008,587
1000000US170317608032009,52
1000000US170317608033000,888
1000000US170317608033001,277
1000000US170317608033002,181
1000000US170317608033003,79
1000000US170317608033004,179
1000000US170317608034000,57
1000000US170317608034001,109
1000000US170317608034002,761
1000000US170317608034003,102
1000000US170317608034004,57
1000000US170317608034005,71
1000000US170317608034006,171
1000000US170317608034007,40
1000000US170317705002038,0
1000000US170317705002060,0
1000000US170317706022009,0
1000000US170317706022010,0
1000000US170317706022011,0
1000000US170317706022014,0
1000000US170317706022015,0
1000000US170317706022019,0
1000000US170317706022020,0
1000000US170317706022023,0
1000000US170317706022026,0
1000000US170317706022030,0
1000000US170317706023016,1
1000000US170317707001061,0
1000000US170317707001062,0
1000000US170317707001063,0
1000000US170317707001064,0
1000000US170317707001065,0
1000000US170317707001066,0
1000000US170317707001067,0
1000000US170317707001068,0
1000000US170317707001069,0
1000000US170317707002011,0
1000000US170317707002012,0
1000000US170317707002021,0
1000000US170317707002042,0
1000000US170317707002043,0
1000000US170317707002044,0
1000000US170317707002045,0
1000000US170317707002046,0
1000000US170317707002047,0
1000000US170317707002048,0
1000000US170317707002049,0
1000000US170317707002052,0
1000000US170317707002058,0
1000000US170317707002059,0
1000000US170317708002034,0
1000000US170317708002035,0
1000000US170317709022009,37
1000000US170317709022010,159
1000000US170318056002048,0
1000000US170318079003032,0
1000000US170318081002014,0
1000000US170318081002016,0
1000000US170318104003018,0
1000000US170318104003025,0
